date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,source
2022-08-14,101.47916666666667,70.66250000000001,2540.625,83.0125,17.133333333333333,116.79166666666667,0.78375,0.0,1.4895833333333333,175.04166666666666,102.5,
2022-08-15,95.72500000000001,66.75416666666666,3216.9583333333335,108.78750000000001,16.420833333333334,84.41666666666667,0.6645833333333333,0.0,1.3875,156.41666666666666,89.54166666666667,
2022-08-16,99.04166666666667,69.175,3485.2916666666665,113.67916666666667,19.070833333333333,120.33333333333333,1.1166666666666667,0.0,1.2791666666666666,177.41666666666666,96.375,
2022-08-17,79.74583333333334,55.34583333333333,2717.9583333333335,78.30416666666666,13.15,82.95833333333333,0.5908333333333333,0.0,1.5687499999999999,157.54166666666666,89.0,
2022-08-18,70.7,48.74583333333334,2833.1666666666665,86.49166666666667,9.866666666666667,60.583333333333336,0.3870833333333333,0.0,2.275,147.625,84.29166666666667,
2022-08-19,77.90833333333333,53.84583333333333,3026.4583333333335,89.30833333333334,12.479166666666666,71.5,0.4075,0.0,2.283333333333333,138.91666666666666,80.33333333333333,
2022-08-20,90.42916666666667,62.39166666666667,3001.375,91.22083333333335,13.295833333333334,70.79166666666667,0.66125,0.0,1.8520833333333335,150.70833333333334,85.91666666666667,
2022-08-21,118.44166666666666,80.79583333333333,2752.125,93.07916666666667,21.704166666666666,116.58333333333333,1.1645833333333333,0.0,1.1645833333333333,172.20833333333334,94.91666666666667,
2022-08-22,110.3875,75.84166666666667,2729.0,88.07916666666667,19.9875,115.79166666666667,1.0025,0.0,1.6729166666666666,174.70833333333334,103.875,
2022-08-23,117.89166666666667,80.07916666666667,3033.0416666666665,103.45833333333333,17.650000000000002,90.54166666666667,0.8908333333333333,0.0,1.71875,168.95833333333334,105.54166666666667,
2022-08-24,111.1375,75.84166666666667,2341.7916666666665,74.175,24.270833333333332,117.95833333333333,1.0804166666666666,0.0,1.75,172.29166666666666,98.45833333333333,
2022-08-25,110.925,75.50416666666666,1527.1666666666667,42.1125,37.958333333333336,125.79166666666667,1.1616666666666666,0.0,1.5333333333333332,171.41666666666666,104.08333333333333,
2022-08-26,105.30833333333334,72.09166666666667,1765.75,61.79583333333333,32.141666666666666,105.66666666666667,0.7283333333333334,0.0,1.8645833333333333,165.25,99.16666666666667,
2022-08-27,110.42083333333333,76.12083333333334,2539.4583333333335,90.59166666666665,21.616666666666664,115.70833333333333,0.8545833333333334,0.0,1.4625000000000001,174.625,99.625,
2022-08-28,104.50833333333333,72.42916666666666,2237.9583333333335,73.44583333333334,19.645833333333332,135.41666666666666,0.98625,0.0,1.0270833333333333,179.33333333333334,96.875,
2022-08-29,93.83333333333333,65.07083333333334,2442.5833333333335,87.9375,16.554166666666667,110.33333333333333,0.8175,0.0,1.3520833333333335,168.08333333333334,92.08333333333333,
2022-08-30,116.46249999999999,79.81666666666666,3148.9583333333335,101.7375,22.691666666666666,136.95833333333334,1.1266666666666667,0.0,1.3229166666666667,187.66666666666666,100.41666666666667,
2022-08-31,114.65833333333332,78.46249999999999,2957.0,88.27083333333333,17.32916666666667,85.70833333333333,0.67625,0.0,1.8104166666666666,167.20833333333334,109.25,
2022-09-01,92.675,63.09583333333333,3059.375,95.8875,15.754166666666668,75.54166666666667,0.7154166666666666,0.0,1.3208333333333333,157.125,91.04166666666667,
2022-09-02,87.02083333333333,59.88333333333333,2727.375,92.10833333333333,16.016666666666666,87.875,0.6583333333333333,0.0,1.8770833333333332,160.83333333333334,89.5,
2022-09-03,82.60833333333333,57.26666666666667,2250.0416666666665,82.34166666666667,12.6,108.91666666666667,0.8216666666666667,0.0,1.2770833333333333,169.04166666666666,88.0,
